date_time,maxtempC,mintempC,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
23-05-2018,45,34,13.8,10,56,1:25 PM,1:37 AM,5:36 AM,7:12 PM,1,40,40,40,15,0,9,0,1001,45,10,179,10,Jaipur
24-05-2018,44,32,13.8,10,63,2:23 PM,2:17 AM,5:35 AM,7:12 PM,-2,38,38,39,21,2,8,0,1001,44,10,102,14,Jaipur
25-05-2018,44,31,13.8,10,70,3:21 PM,2:55 AM,5:35 AM,7:13 PM,0,38,38,38,9,3,10,0,1002,44,10,258,6,Jaipur
26-05-2018,44,32,13.8,10,78,4:17 PM,3:32 AM,5:35 AM,7:13 PM,-3,39,39,39,17,0,8,0,1001,44,10,298,11,Jaipur
27-05-2018,44,32,13.8,10,85,5:13 PM,4:08 AM,5:34 AM,7:14 PM,-8,38,38,39,21,0,5,0,1001,44,10,304,13,Jaipur
28-05-2018,44,32,13.8,10,92,6:08 PM,4:46 AM,5:34 AM,7:14 PM,-7,39,39,39,19,0,5,0,999,44,10,319,12,Jaipur
29-05-2018,45,33,13.8,10,99,7:03 PM,5:26 AM,5:34 AM,7:15 PM,1,39,39,39,17,5,10,0,998,45,10,215,10,Jaipur
30-05-2018,43,33,13.8,9,100,7:56 PM,6:08 AM,5:34 AM,7:16 PM,10,38,38,38,17,9,19,0,999,43,10,204,13,Jaipur
31-05-2018,45,35,13.8,10,89,8:47 PM,6:52 AM,5:33 AM,7:16 PM,13,40,40,39,13,3,22,0,1001,45,10,202,10,Jaipur
01-06-2018,45,33,13.8,10,74,9:37 PM,7:40 AM,5:33 AM,7:17 PM,3,40,40,40,20,2,11,0,1001,45,10,290,14,Jaipur
02-06-2018,45,34,13.8,10,67,10:22 PM,8:28 AM,5:33 AM,7:17 PM,8,40,40,40,19,0,17,0,1001,45,10,255,14,Jaipur
03-06-2018,45,33,13.8,10,59,11:05 PM,9:19 AM,5:33 AM,7:17 PM,5,39,39,39,31,0,13,0,999,45,10,291,23,Jaipur
04-06-2018,45,34,13.9,10,52,11:46 PM,10:11 AM,5:33 AM,7:18 PM,8,40,40,39,18,0,17,0,999,45,10,289,14,Jaipur
05-06-2018,46,35,13.9,10,44,No moonrise,11:03 AM,5:33 AM,7:18 PM,14,41,41,40,13,3,23,0,1000,46,10,199,10,Jaipur
06-06-2018,42,35,13.9,9,36,12:23 AM,11:56 AM,5:33 AM,7:19 PM,16,40,40,39,16,11,28,0.5,1002,42,10,150,12,Jaipur
07-06-2018,44,34,13.9,10,29,12:59 AM,12:49 PM,5:33 AM,7:19 PM,15,42,42,40,8,5,24,0,998,44,10,222,6,Jaipur
08-06-2018,44,36,13.9,10,21,1:35 AM,1:44 PM,5:32 AM,7:20 PM,15,42,42,40,12,5,24,0,995,44,10,212,10,Jaipur
09-06-2018,40,31,13.9,8,14,2:10 AM,2:40 PM,5:32 AM,7:20 PM,20,40,40,36,11,23,39,20.8,994,40,9,259,9,Jaipur
10-06-2018,40,33,13.9,9,6,2:48 AM,3:40 PM,5:32 AM,7:20 PM,19,40,40,37,14,25,37,4.6,996,40,10,216,11,Jaipur
11-06-2018,41,32,13.9,9,0,3:28 AM,4:41 PM,5:32 AM,7:21 PM,18,39,39,37,23,15,35,7.2,995,41,9,267,18,Jaipur
12-06-2018,43,34,13.9,9,0,4:12 AM,5:46 PM,5:32 AM,7:21 PM,16,40,40,38,28,1,29,0,993,43,10,261,22,Jaipur
13-06-2018,42,33,13.9,9,0,5:02 AM,6:52 PM,5:33 AM,7:22 PM,16,39,39,37,37,1,31,0,995,42,10,260,29,Jaipur
14-06-2018,42,31,13.9,9,1,5:57 AM,7:58 PM,5:33 AM,7:22 PM,16,37,37,36,34,2,33,0,997,42,10,258,28,Jaipur
15-06-2018,41,31,13.9,9,9,6:58 AM,9:00 PM,5:33 AM,7:22 PM,16,37,37,36,28,3,32,0,998,41,10,255,23,Jaipur
16-06-2018,40,32,13.9,9,16,8:03 AM,9:58 PM,5:33 AM,7:23 PM,17,37,37,36,25,5,33,0,999,40,10,265,21,Jaipur
17-06-2018,40,32,13.9,9,24,9:09 AM,10:50 PM,5:33 AM,7:23 PM,17,38,38,36,24,13,34,0,1000,40,10,269,19,Jaipur
18-06-2018,39,32,13.9,8,31,10:14 AM,11:36 PM,5:33 AM,7:23 PM,18,38,38,36,18,24,35,0.3,1000,39,10,307,15,Jaipur
19-06-2018,41,33,13.9,9,39,11:18 AM,No moonset,5:33 AM,7:23 PM,16,39,39,38,8,11,28,0.2,1000,41,10,262,7,Jaipur
20-06-2018,43,35,13.9,10,46,12:18 PM,12:18 AM,5:33 AM,7:24 PM,14,40,40,39,9,10,25,0,1000,43,10,269,8,Jaipur
21-06-2018,42,34,13.9,10,54,1:16 PM,12:57 AM,5:34 AM,7:24 PM,13,39,39,39,12,8,22,0,1000,42,10,266,9,Jaipur
22-06-2018,44,35,13.9,10,61,2:13 PM,1:34 AM,5:34 AM,7:24 PM,12,40,40,40,15,5,20,0,999,44,10,266,12,Jaipur
23-06-2018,43,34,13.9,10,69,3:08 PM,2:10 AM,5:34 AM,7:24 PM,14,40,40,39,15,6,24,0,999,43,10,263,12,Jaipur
24-06-2018,41,36,13.9,8,77,4:03 PM,2:47 AM,5:34 AM,7:24 PM,15,40,40,39,10,18,25,0.2,998,41,10,254,8,Jaipur
25-06-2018,38,33,13.3,8,84,4:57 PM,3:26 AM,5:35 AM,7:25 PM,17,37,37,36,11,31,33,7.8,997,38,9,182,8,Jaipur
26-06-2018,38,32,13.3,8,92,5:51 PM,4:06 AM,5:35 AM,7:25 PM,19,37,37,35,8,35,41,0.9,997,38,10,226,7,Jaipur
27-06-2018,35,30,13.3,7,99,6:42 PM,4:49 AM,5:35 AM,7:25 PM,21,36,36,33,11,45,52,25.2,998,35,8,99,9,Jaipur
28-06-2018,34,28,13.3,7,100,7:33 PM,5:36 AM,5:36 AM,7:25 PM,22,36,36,32,20,47,56,19.7,999,34,8,71,15,Jaipur
29-06-2018,35,29,13.3,7,86,8:19 PM,6:23 AM,5:36 AM,7:25 PM,22,36,36,32,16,44,56,22.5,999,35,8,152,12,Jaipur
30-06-2018,35,30,12.2,7,78,9:04 PM,7:14 AM,5:36 AM,7:25 PM,21,37,37,33,14,49,51,8,1001,35,10,248,11,Jaipur
01-07-2018,36,30,13.9,8,75,9:45 PM,8:05 AM,5:37 AM,7:25 PM,21,37,37,34,23,34,48,3.4,1001,36,10,263,18,Jaipur
02-07-2018,36,31,13.9,8,68,10:23 PM,8:57 AM,5:37 AM,7:25 PM,21,37,37,34,26,34,47,0,998,36,10,241,20,Jaipur
03-07-2018,36,31,13.9,9,61,10:59 PM,9:50 AM,5:37 AM,7:25 PM,21,38,38,34,20,38,47,0.4,998,36,10,230,15,Jaipur
04-07-2018,35,30,13.9,7,54,11:35 PM,10:42 AM,5:38 AM,7:25 PM,21,37,37,33,21,37,51,0.3,998,35,10,241,17,Jaipur
05-07-2018,36,30,13.9,7,46,No moonrise,11:35 AM,5:38 AM,7:25 PM,20,37,37,34,21,30,45,0.3,1000,36,10,274,16,Jaipur
06-07-2018,37,31,13.9,9,39,12:09 AM,12:29 PM,5:38 AM,7:25 PM,19,37,37,34,19,23,42,0.1,1000,37,10,297,15,Jaipur
07-07-2018,40,31,13.9,9,32,12:44 AM,1:26 PM,5:39 AM,7:25 PM,16,37,37,36,19,16,33,0,999,40,10,306,14,Jaipur
08-07-2018,42,33,13.9,9,24,1:22 AM,2:24 PM,5:39 AM,7:25 PM,15,39,39,38,21,9,28,0,997,42,10,321,16,Jaipur
09-07-2018,42,34,13.9,9,17,2:03 AM,3:26 PM,5:40 AM,7:25 PM,16,40,40,38,14,17,28,0,997,42,10,301,12,Jaipur
10-07-2018,40,34,12.2,8,10,2:49 AM,4:30 PM,5:40 AM,7:24 PM,20,41,41,37,10,42,37,0,997,40,10,132,8,Jaipur
11-07-2018,38,33,13.3,8,3,3:40 AM,5:36 PM,5:41 AM,7:24 PM,20,40,40,36,16,35,42,2.9,997,38,10,235,14,Jaipur
12-07-2018,37,32,13.8,8,0,4:38 AM,6:40 PM,5:41 AM,7:24 PM,21,38,38,34,17,51,47,8.1,997,37,9,285,14,Jaipur
13-07-2018,36,27,12.2,7,0,5:42 AM,7:42 PM,5:42 AM,7:24 PM,23,36,36,31,17,59,64,32.7,998,36,8,173,12,Jaipur
14-07-2018,35,29,12.2,7,4,6:48 AM,8:38 PM,5:42 AM,7:23 PM,23,37,37,32,9,47,60,17.8,997,35,9,92,7,Jaipur
15-07-2018,35,29,12.2,7,12,7:57 AM,9:29 PM,5:43 AM,7:23 PM,23,38,38,32,9,49,59,13,996,35,9,83,7,Jaipur
16-07-2018,36,31,13.8,7,19,9:03 AM,10:14 PM,5:43 AM,7:23 PM,23,39,39,34,15,44,54,1.8,997,36,10,82,12,Jaipur
17-07-2018,35,30,13.8,7,26,10:07 AM,10:55 PM,5:44 AM,7:23 PM,24,38,38,33,17,40,60,50.7,997,35,7,92,12,Jaipur
18-07-2018,35,31,13.8,7,34,11:08 AM,11:34 PM,5:44 AM,7:22 PM,23,39,39,33,14,41,56,0.8,998,35,10,52,10,Jaipur
19-07-2018,33,29,13.8,7,41,12:06 PM,No moonset,5:45 AM,7:22 PM,24,36,36,30,11,40,69,39.9,998,33,7,204,7,Jaipur
20-07-2018,33,29,13.3,7,48,1:03 PM,12:11 AM,5:45 AM,7:21 PM,23,36,36,31,12,41,65,15.8,998,33,8,93,9,Jaipur
21-07-2018,31,28,11,7,55,1:58 PM,12:48 AM,5:46 AM,7:21 PM,24,34,34,29,13,59,72,38.1,999,31,7,303,9,Jaipur
22-07-2018,29,27,11,6,63,2:53 PM,1:26 AM,5:46 AM,7:21 PM,24,32,32,28,19,64,79,63.3,999,29,6,310,12,Jaipur
23-07-2018,32,26,13.3,7,70,3:47 PM,2:06 AM,5:47 AM,7:20 PM,24,33,33,29,14,49,74,9.7,999,32,9,274,11,Jaipur
24-07-2018,32,27,13.7,7,77,4:38 PM,2:48 AM,5:47 AM,7:20 PM,24,35,35,30,12,44,73,54.4,999,32,6,247,8,Jaipur
25-07-2018,30,27,12.1,6,84,5:29 PM,3:33 AM,5:48 AM,7:19 PM,24,33,33,28,19,58,80,48.3,1000,30,7,266,13,Jaipur
26-07-2018,32,26,13.3,7,92,6:17 PM,4:20 AM,5:48 AM,7:19 PM,23,32,32,29,22,53,70,0.5,1000,32,9,261,17,Jaipur
27-07-2018,33,27,9.7,7,99,7:02 PM,5:10 AM,5:49 AM,7:18 PM,23,33,33,29,23,56,69,6.1,999,33,10,263,17,Jaipur
28-07-2018,33,26,10.9,7,100,7:44 PM,6:01 AM,5:49 AM,7:18 PM,22,33,33,30,19,50,66,1,1000,33,10,259,15,Jaipur
29-07-2018,34,27,13.3,7,86,8:23 PM,6:53 AM,5:50 AM,7:17 PM,22,34,34,30,20,39,63,1.7,1000,34,10,267,15,Jaipur
30-07-2018,34,27,13.7,7,79,9:00 PM,7:45 AM,5:50 AM,7:16 PM,22,34,34,30,19,34,61,0.2,1000,34,10,267,14,Jaipur
31-07-2018,35,27,13.7,8,75,9:36 PM,8:37 AM,5:51 AM,7:16 PM,21,34,34,31,26,19,57,0,999,35,10,266,20,Jaipur
01-08-2018,36,27,13.6,8,65,10:10 PM,9:30 AM,5:51 AM,7:15 PM,20,34,34,31,22,11,54,0,1000,36,10,258,17,Jaipur
02-08-2018,35,27,13.6,8,57,10:45 PM,10:23 AM,5:52 AM,7:14 PM,21,34,34,31,23,10,56,0,1001,35,10,256,18,Jaipur
03-08-2018,35,27,13.6,8,50,11:21 PM,11:18 AM,5:52 AM,7:14 PM,21,34,34,31,24,12,55,0,1002,35,10,258,19,Jaipur
04-08-2018,34,28,13.3,7,43,11:59 PM,12:14 PM,5:53 AM,7:13 PM,20,33,33,30,22,34,57,0,1001,34,10,249,17,Jaipur
05-08-2018,34,26,13.6,8,36,No moonrise,1:12 PM,5:53 AM,7:12 PM,21,33,33,30,19,36,60,0,1001,34,10,248,15,Jaipur
06-08-2018,31,27,10.9,6,28,12:41 AM,2:13 PM,5:54 AM,7:12 PM,21,32,32,29,15,68,63,0.1,1000,31,10,241,12,Jaipur
07-08-2018,33,27,10.9,7,21,1:28 AM,3:17 PM,5:54 AM,7:11 PM,22,33,33,30,7,65,64,6.6,1000,33,10,175,5,Jaipur
08-08-2018,32,27,13.3,7,14,2:21 AM,4:20 PM,5:55 AM,7:10 PM,23,33,33,29,12,53,72,49,1000,32,7,47,8,Jaipur
09-08-2018,33,27,13.3,7,6,3:21 AM,5:23 PM,5:55 AM,7:09 PM,23,35,35,31,10,50,66,7.3,1003,33,9,97,8,Jaipur
10-08-2018,35,29,13.5,7,0,4:25 AM,6:21 PM,5:56 AM,7:08 PM,23,37,37,32,17,43,61,4.9,1003,35,10,293,13,Jaipur
11-08-2018,35,28,13.5,8,0,5:33 AM,7:15 PM,5:56 AM,7:08 PM,22,35,35,31,25,25,57,0,1000,35,10,262,19,Jaipur
12-08-2018,32,27,12.1,7,1,6:41 AM,8:03 PM,5:57 AM,7:07 PM,22,32,32,29,19,39,64,0.1,998,32,10,254,15,Jaipur
13-08-2018,32,27,12.1,7,8,7:48 AM,8:47 PM,5:57 AM,7:06 PM,22,33,33,30,11,55,64,0.7,999,32,10,226,8,Jaipur
14-08-2018,34,28,13.5,7,15,8:52 AM,9:29 PM,5:58 AM,7:05 PM,23,35,35,31,11,50,62,13.3,999,34,9,292,8,Jaipur
15-08-2018,35,28,13.5,7,22,9:54 AM,10:08 PM,5:58 AM,7:04 PM,23,36,36,31,14,33,61,1.3,1001,35,10,190,11,Jaipur
16-08-2018,34,28,13.3,7,30,10:53 AM,10:46 PM,5:59 AM,7:03 PM,23,36,36,31,12,42,63,4.6,1001,34,10,72,9,Jaipur
17-08-2018,34,28,12.1,7,37,11:50 AM,11:25 PM,5:59 AM,7:02 PM,23,36,36,31,18,45,64,3.9,999,34,10,81,13,Jaipur
18-08-2018,35,29,13,7,44,12:46 PM,No moonset,6:00 AM,7:01 PM,23,38,38,32,7,45,60,0.9,999,35,10,94,5,Jaipur
19-08-2018,35,30,13,7,51,1:41 PM,12:04 AM,6:00 AM,7:00 PM,23,38,38,32,11,29,60,14.4,999,35,9,298,8,Jaipur
20-08-2018,33,28,10.3,7,59,2:34 PM,12:46 AM,6:01 AM,7:00 PM,24,35,35,30,19,40,70,29.8,1001,33,8,316,13,Jaipur
21-08-2018,33,28,10.3,7,66,3:25 PM,1:30 AM,6:01 AM,6:59 PM,24,36,36,31,8,45,69,25.7,1000,33,8,152,5,Jaipur
22-08-2018,34,27,11.6,7,73,4:14 PM,2:16 AM,6:01 AM,6:58 PM,24,36,36,30,17,49,69,37.3,1001,34,7,313,12,Jaipur
23-08-2018,29,25,8.9,6,81,5:00 PM,3:06 AM,6:02 AM,6:57 PM,24,30,30,27,23,69,83,22.5,1003,29,8,272,17,Jaipur
24-08-2018,32,25,11.6,6,88,5:43 PM,3:56 AM,6:02 AM,6:56 PM,23,32,32,28,22,45,74,9.9,1002,32,9,259,16,Jaipur
25-08-2018,33,25,10.3,8,95,6:23 PM,4:48 AM,6:03 AM,6:55 PM,22,32,32,29,22,43,67,0,1001,33,10,265,16,Jaipur
26-08-2018,32,26,8.9,7,100,7:01 PM,5:41 AM,6:03 AM,6:53 PM,22,32,32,29,19,42,64,0,1000,32,10,279,14,Jaipur
27-08-2018,34,26,11.6,7,100,7:37 PM,6:33 AM,6:04 AM,6:52 PM,21,33,33,30,18,36,61,5,1001,34,10,306,13,Jaipur
28-08-2018,33,28,11.6,7,83,8:12 PM,7:26 AM,6:04 AM,6:51 PM,23,34,34,30,16,38,65,16.9,1002,33,9,210,11,Jaipur
29-08-2018,33,27,11.6,7,76,8:46 PM,8:19 AM,6:05 AM,6:50 PM,24,35,35,30,11,29,71,29.9,1003,33,8,192,7,Jaipur
30-08-2018,35,26,11.6,7,69,9:22 PM,9:14 AM,6:05 AM,6:49 PM,22,34,34,30,21,23,62,3.7,1002,35,10,290,15,Jaipur
31-08-2018,34,27,11.6,7,65,9:59 PM,10:09 AM,6:05 AM,6:48 PM,22,33,33,30,24,20,64,6.2,1003,34,10,271,17,Jaipur
01-09-2018,31,26,10.3,6,48,10:38 PM,11:06 AM,6:06 AM,6:47 PM,22,31,31,28,23,45,71,2.5,1004,31,9,274,16,Jaipur
02-09-2018,29,25,10.3,6,41,11:23 PM,12:05 PM,6:06 AM,6:46 PM,22,29,29,27,18,55,75,12.2,1004,29,9,291,12,Jaipur
03-09-2018,33,25,10.2,6,33,No moonrise,1:05 PM,6:07 AM,6:45 PM,22,31,31,28,16,51,70,5.3,1004,33,9,268,11,Jaipur
04-09-2018,33,26,11.6,7,26,12:12 AM,2:07 PM,6:07 AM,6:44 PM,21,32,32,29,21,38,63,2.8,1005,33,10,289,15,Jaipur
05-09-2018,33,25,11.6,6,18,1:07 AM,3:08 PM,6:08 AM,6:43 PM,20,31,31,28,22,29,61,0.6,1004,33,10,279,15,Jaipur
06-09-2018,33,26,11.6,6,11,2:07 AM,4:06 PM,6:08 AM,6:42 PM,20,31,31,29,20,39,59,5.2,1004,33,10,284,14,Jaipur
07-09-2018,33,24,11.6,7,3,3:12 AM,5:01 PM,6:08 AM,6:40 PM,20,31,31,28,19,40,61,2.1,1005,33,10,298,13,Jaipur
08-09-2018,31,25,6.2,6,0,4:18 AM,5:51 PM,6:09 AM,6:39 PM,23,31,31,27,30,55,77,24.2,1004,31,8,122,21,Jaipur
09-09-2018,27,24,6.1,6,0,5:26 AM,6:37 PM,6:09 AM,6:38 PM,23,28,28,25,16,93,87,2.5,1005,27,6,113,12,Jaipur
10-09-2018,29,24,8.9,6,0,6:31 AM,7:20 PM,6:10 AM,6:37 PM,23,29,29,26,19,79,80,0.6,1009,29,10,246,14,Jaipur
11-09-2018,31,24,11.6,6,4,7:35 AM,8:00 PM,6:10 AM,6:36 PM,22,29,29,27,19,49,77,3.1,1008,31,10,250,14,Jaipur
12-09-2018,34,24,11.6,8,12,8:36 AM,8:39 PM,6:11 AM,6:35 PM,21,31,31,29,22,11,66,0,1006,34,10,261,16,Jaipur
13-09-2018,33,24,11.6,7,19,9:37 AM,9:19 PM,6:11 AM,6:34 PM,20,30,30,28,21,6,66,0,1006,33,10,256,16,Jaipur
14-09-2018,32,24,11.6,7,27,10:34 AM,9:59 PM,6:11 AM,6:33 PM,20,30,30,28,16,9,62,0,1008,32,10,259,12,Jaipur
15-09-2018,33,24,11.6,8,34,11:32 AM,10:41 PM,6:12 AM,6:31 PM,19,30,30,29,15,8,56,0,1009,33,10,277,10,Jaipur
16-09-2018,34,25,11.6,8,42,12:26 PM,11:25 PM,6:12 AM,6:30 PM,16,30,30,29,17,5,47,0,1008,34,10,289,11,Jaipur
17-09-2018,34,25,11.6,8,49,1:19 PM,No moonset,6:13 AM,6:29 PM,16,30,30,30,21,12,44,0,1006,34,10,308,14,Jaipur
18-09-2018,35,25,11.6,8,57,2:09 PM,12:11 AM,6:13 AM,6:28 PM,14,30,30,30,20,8,37,0,1007,35,10,294,12,Jaipur
19-09-2018,36,25,11.6,8,64,2:56 PM,1:00 AM,6:14 AM,6:27 PM,14,30,30,30,22,10,37,0,1007,36,10,298,14,Jaipur
20-09-2018,37,25,11.6,8,72,3:41 PM,1:50 AM,6:14 AM,6:26 PM,13,31,31,31,20,3,35,0,1006,37,10,209,13,Jaipur
21-09-2018,33,25,10.2,7,80,4:21 PM,2:41 AM,6:14 AM,6:25 PM,20,31,31,29,23,26,58,0.2,1007,33,10,73,18,Jaipur
22-09-2018,27,23,7.4,6,87,5:00 PM,3:34 AM,6:15 AM,6:23 PM,22,27,27,25,34,90,84,29.2,1007,27,7,55,24,Jaipur
23-09-2018,26,24,7.4,5,95,5:37 PM,4:26 AM,6:15 AM,6:22 PM,23,27,27,25,28,87,89,38.6,1006,26,6,109,19,Jaipur
24-09-2018,30,24,11.6,6,100,6:12 PM,5:20 AM,6:16 AM,6:21 PM,22,30,30,27,23,38,76,23.9,1007,30,8,286,16,Jaipur
25-09-2018,34,24,11.6,8,100,6:47 PM,6:13 AM,6:16 AM,6:20 PM,19,30,30,29,17,5,58,0,1009,34,10,294,12,Jaipur
26-09-2018,35,23,11.6,8,83,7:23 PM,7:08 AM,6:17 AM,6:19 PM,17,30,30,29,13,5,50,0,1008,35,10,298,9,Jaipur
27-09-2018,35,26,11.6,8,75,7:59 PM,8:04 AM,6:17 AM,6:18 PM,15,30,30,30,16,7,43,0,1009,35,10,255,10,Jaipur
28-09-2018,35,25,11.6,8,68,8:38 PM,9:01 AM,6:18 AM,6:17 PM,12,29,29,30,14,4,36,0,1010,35,10,260,9,Jaipur
29-09-2018,35,25,11.6,8,60,9:21 PM,10:00 AM,6:18 AM,6:15 PM,12,29,29,30,13,8,33,0,1011,35,10,281,8,Jaipur
30-09-2018,36,25,11.6,8,52,10:08 PM,11:00 AM,6:18 AM,6:14 PM,12,30,30,30,16,7,34,0,1010,36,10,290,10,Jaipur
01-10-2018,36,26,11.6,8,51,11:00 PM,12:01 PM,6:19 AM,6:13 PM,13,31,31,31,13,6,34,0,1010,36,10,278,8,Jaipur
02-10-2018,35,28,11.6,8,43,11:58 PM,1:01 PM,6:19 AM,6:12 PM,14,31,31,31,12,10,36,0,1010,35,10,262,8,Jaipur
03-10-2018,35,26,11.6,8,36,No moonrise,1:58 PM,6:20 AM,6:11 PM,13,30,30,31,16,7,34,0,1010,35,10,222,10,Jaipur
04-10-2018,36,27,11.6,8,29,12:59 AM,2:53 PM,6:20 AM,6:10 PM,12,31,31,32,10,5,31,0,1011,36,10,215,7,Jaipur
05-10-2018,36,27,11.6,8,21,2:03 AM,3:43 PM,6:21 AM,6:09 PM,12,31,31,32,10,4,30,0,1012,36,10,231,6,Jaipur
06-10-2018,36,27,11.6,8,14,3:08 AM,4:29 PM,6:21 AM,6:08 PM,11,30,30,31,12,4,30,0,1011,36,10,232,8,Jaipur
07-10-2018,35,26,11.6,8,7,4:12 AM,5:12 PM,6:22 AM,6:07 PM,12,30,30,31,10,4,34,0,1011,35,10,191,6,Jaipur
08-10-2018,37,26,11.6,8,0,5:16 AM,5:53 PM,6:22 AM,6:06 PM,10,30,30,31,13,0,29,0,1009,37,10,183,8,Jaipur
09-10-2018,37,26,11.6,8,0,6:18 AM,6:32 PM,6:23 AM,6:05 PM,8,29,29,30,21,2,26,0,1008,37,10,260,13,Jaipur
10-10-2018,36,25,11.6,8,0,7:20 AM,7:12 PM,6:23 AM,6:04 PM,8,29,29,30,18,4,26,0,1008,36,10,285,11,Jaipur
11-10-2018,35,25,11.6,8,7,8:19 AM,7:52 PM,6:24 AM,6:03 PM,10,29,29,29,17,2,33,0,1010,35,10,183,10,Jaipur
12-10-2018,34,23,11.6,8,15,9:18 AM,8:33 PM,6:24 AM,6:02 PM,13,28,28,28,13,1,41,0,1012,34,10,129,9,Jaipur
13-10-2018,33,24,11.6,8,22,10:15 AM,9:17 PM,6:25 AM,6:01 PM,9,28,28,29,13,0,31,0,1013,33,10,175,8,Jaipur
14-10-2018,33,24,11.6,8,29,11:10 AM,10:03 PM,6:25 AM,6:00 PM,9,28,28,28,11,3,31,0,1012,33,10,146,7,Jaipur
15-10-2018,34,23,8.7,8,36,12:02 PM,10:51 PM,6:26 AM,5:59 PM,6,27,27,28,14,14,25,0,1012,34,10,202,9,Jaipur
16-10-2018,35,24,8.7,8,44,12:51 PM,11:42 PM,6:26 AM,5:58 PM,6,28,28,29,14,22,24,0,1012,35,10,282,8,Jaipur
17-10-2018,35,25,8.7,8,51,1:36 PM,No moonset,6:27 AM,5:57 PM,7,28,28,30,15,4,24,0,1011,35,10,282,9,Jaipur
18-10-2018,34,24,8.7,8,58,2:18 PM,12:32 AM,6:28 AM,5:56 PM,4,27,27,29,21,2,22,0,1011,34,10,281,13,Jaipur
19-10-2018,34,25,8.7,8,66,2:58 PM,1:25 AM,6:28 AM,5:55 PM,6,27,27,29,8,4,24,0,1012,34,10,211,5,Jaipur
20-10-2018,34,24,8.7,8,73,3:35 PM,2:17 AM,6:29 AM,5:54 PM,7,28,28,29,13,2,26,0,1014,34,10,139,8,Jaipur
21-10-2018,33,23,8.7,7,80,4:10 PM,3:10 AM,6:29 AM,5:53 PM,7,27,27,27,20,3,29,0,1015,33,10,119,11,Jaipur
22-10-2018,32,23,8.7,7,87,4:45 PM,4:04 AM,6:30 AM,5:52 PM,2,26,26,28,14,0,20,0,1014,32,10,172,8,Jaipur
